48886437600; 60; 24; 13; [1, 1]
14484870400; 60; 36; 14; [1, 1]
6110804700; 60; 48; 22; [1, 1]
1810608800; 60; 72; 30; [1, 1]
226326100; 60; 144; 49; [1, 1]
2837852160000; 63; 6; 1; [1, 1]
1197218880000; 63; 8; 2; [1, 1]
612976066560; 63; 10; 2; [1, 1]
354731520000; 63; 12; 3; [1, 1]
181622538240; 63; 15; 1; [1, 1]
149652360000; 63; 16; 2; [1, 1]
76622008320; 63; 20; 4; [1, 1]
44341440000; 63; 24; 7; [1, 1]
22702817280; 63; 30; 7; [1, 1]
18706545000; 63; 32; 4; [1, 1]
9577751040; 63; 40; 9; [1, 1]
5542680000; 63; 48; 12; [1, 1]
2837852160; 63; 60; 16; [1, 1]
2338318125; 63; 64; 7; [1, 1]
1197218880; 63; 80; 14; [1, 1]
692835000; 63; 96; 19; [1, 1]
354731520; 63; 120; 31; [1, 1]
149652360; 63; 160; 22; [1, 1]
86604375; 63; 192; 27; [1, 1]
44341440; 63; 240; 49; [1, 1]
18706545; 63; 320; 30; [1, 1]
5542680; 63; 480; 73; [1, 1]
692835; 63; 960; 100; [1, 1]
2749862115000; 64; 6; 1; [1, 1]
814773960000; 64; 9; 0; [1, 0]
593970216840; 64; 10; 1; [1, 1]
343732764375; 64; 12; 2; [1, 1]
175991175360; 64; 15; 2; [1, 1]
101846745000; 64; 18; 3; [1, 1]
74246277105; 64; 20; 2; [1, 1]
21998896920; 64; 30; 7; [1, 1]
12730843125; 64; 36; 6; [1, 1]
6518191680; 64; 45; 4; [1, 1]
2749862115; 64; 60; 14; [1, 1]
814773960; 64; 90; 16; [1, 1]
101846745; 64; 180; 32; [1, 1]
2298660249600; 70; 6; 2; [1, 1]
969747292800; 70; 8; 2; [1, 1]
681084518400; 70; 9; 0; [1, 0]
287332531200; 70; 12; 5; [1, 1]
121218411600; 70; 16; 2; [1, 1]
85135564800; 70; 18; 5; [1, 1]
35916566400; 70; 24; 11; [1, 1]
15152301450; 70; 32; 5; [1, 1]
10641945600; 70; 36; 11; [1, 1]
4489570800; 70; 48; 17; [1, 1]
1330243200; 70; 72; 24; [1, 1]
561196350; 70; 96; 27; [1, 1]
166280400; 70; 144; 37; [1, 1]
20785050; 70; 288; 58; [1, 1]
2172730560000; 72; 6; 3; [1, 1]
916620705000; 72; 8; 3; [1, 1]
469309800960; 72; 10; 4; [1, 1]
271591320000; 72; 12; 6; [1, 1]
139054755840; 72; 15; 4; [1, 1]
114577588125; 72; 16; 3; [1, 1]
58663725120; 72; 20; 8; [1, 1]
33948915000; 72; 24; 12; [1, 1]
17381844480; 72; 30; 16; [1, 1]
7332965640; 72; 40; 16; [1, 1]
4243614375; 72; 48; 19; [1, 1]
2172730560; 72; 60; 32; [1, 1]
916620705; 72; 80; 25; [1, 1]
271591320; 72; 120; 56; [1, 1]
33948915; 72; 240; 87; [1, 1]
2002388484096; 75; 6; 1; [1, 1]
844757641728; 75; 8; 2; [1, 1]
593300291584; 75; 9; 0; [1, 0]
250298560512; 75; 12; 3; [1, 1]
105594705216; 75; 16; 2; [1, 1]
74162536448; 75; 18; 3; [1, 1]
31287320064; 75; 24; 7; [1, 1]
13199338152; 75; 32; 4; [1, 1]
9270317056; 75; 36; 7; [1, 1]
3910915008; 75; 48; 12; [1, 1]
1649917269; 75; 64; 7; [1, 1]
1158789632; 75; 72; 16; [1, 1]
488864376; 75; 96; 19; [1, 1]
144848704; 75; 144; 26; [1, 1]
61108047; 75; 192; 27; [1, 1]
18106088; 75; 288; 41; [1, 1]
2263261; 75; 576; 57; [1, 1]
1759911753600; 80; 6; 3; [1, 1]
742462771050; 80; 8; 2; [1, 1]
521455334400; 80; 9; 0; [1, 0]
219988969200; 80; 12; 6; [1, 1]
65181916800; 80; 18; 7; [1, 1]
27498621150; 80; 24; 12; [1, 1]
8147739600; 80; 36; 14; [1, 1]
1018467450; 80; 72; 28; [1, 1]
724243520000; 81; 8; 1; [1, 1]
370812682240; 81; 10; 1; [1, 1]
90530440000; 81; 16; 1; [1, 1]
46351585280; 81; 20; 2; [1, 1]
11316305000; 81; 32; 2; [1, 1]
5793948160; 81; 40; 5; [1, 1]
1414538125; 81; 64; 4; [1, 1]
724243520; 81; 80; 8; [1, 1]
90530440; 81; 160; 13; [1, 1]
11316305; 81; 320; 18; [1, 1]
1596291840000; 84; 6; 3; [1, 1]
673435620000; 84; 8; 3; [1, 1]
472975360000; 84; 9; 0; [1, 0]
344799037440; 84; 10; 4; [1, 1]
199536480000; 84; 12; 6; [1, 1]
102162677760; 84; 15; 4; [1, 1]
84179452500; 84; 16; 4; [1, 1]
59121920000; 84; 18; 7; [1, 1]
43099879680; 84; 20; 8; [1, 1]
24942060000; 84; 24; 13; [1, 1]
12770334720; 84; 30; 16; [1, 1]
7390240000; 84; 36; 14; [1, 1]
5387484960; 84; 40; 17; [1, 1]
3783802880; 84; 45; 9; [1, 1]
3117757500; 84; 48; 22; [1, 1]
1596291840; 84; 60; 32; [1, 1]
923780000; 84; 72; 30; [1, 1]
673435620; 84; 80; 27; [1, 1]
472975360; 84; 90; 35; [1, 1]
199536480; 84; 120; 59; [1, 1]
115472500; 84; 144; 49; [1, 1]
59121920; 84; 180; 70; [1, 1]
24942060; 84; 240; 93; [1, 1]
7390240; 84; 360; 127; [1, 1]
923780; 84; 720; 198; [1, 1]
1390547558400; 90; 6; 3; [1, 1]
586637251200; 90; 8; 4; [1, 1]
173818444800; 90; 12; 7; [1, 1]
73329656400; 90; 16; 4; [1, 1]
21727305600; 90; 24; 16; [1, 1]
9166207050; 90; 32; 9; [1, 1]
2715913200; 90; 48; 25; [1, 1]
339489150; 90; 96; 40; [1, 1]
1222160940000; 96; 6; 3; [1, 1]
362121760000; 96; 9; 0; [1, 0]
263986763040; 96; 10; 4; [1, 1]
152770117500; 96; 12; 6; [1, 1]
78218300160; 96; 15; 4; [1, 1]
45265220000; 96; 18; 7; [1, 1]
32998345380; 96; 20; 8; [1, 1]
9777287520; 96; 30; 16; [1, 1]
5658152500; 96; 36; 14; [1, 1]
2896974080; 96; 45; 9; [1, 1]
1222160940; 96; 60; 32; [1, 1]
362121760; 96; 90; 35; [1, 1]
45265220; 96; 180; 70; [1, 1]
1126343522304; 100; 6; 2; [1, 1]
475176173472; 100; 8; 1; [1, 1]
333731414016; 100; 9; 0; [1, 0]
140792940288; 100; 12; 4; [1, 1]
59397021684; 100; 16; 2; [1, 1]
41716426752; 100; 18; 5; [1, 1]
17599117536; 100; 24; 9; [1, 1]
5214553344; 100; 36; 10; [1, 1]
2199889692; 100; 48; 15; [1, 1]
651819168; 100; 72; 21; [1, 1]
81477396; 100; 144; 34; [1, 1]
1021626777600; 105; 6; 2; [1, 1]
430998796800; 105; 8; 3; [1, 1]
302704230400; 105; 9; 0; [1, 0]
127703347200; 105; 12; 5; [1, 1]
53874849600; 105; 16; 3; [1, 1]
37838028800; 105; 18; 5; [1, 1]
15962918400; 105; 24; 11; [1, 1]
6734356200; 105; 32; 6; [1, 1]
4729753600; 105; 36; 11; [1, 1]
1995364800; 105; 48; 18; [1, 1]
841794525; 105; 64; 10; [1, 1]
591219200; 105; 72; 24; [1, 1]
249420600; 105; 96; 28; [1, 1]
73902400; 105; 144; 38; [1, 1]
31177575; 105; 192; 39; [1, 1]
9237800; 105; 288; 59; [1, 1]
1154725; 105; 576; 81; [1, 1]
407386980000; 108; 8; 3; [1, 1]
208582133760; 108; 10; 4; [1, 1]
50923372500; 108; 16; 4; [1, 1]
26072766720; 108; 20; 8; [1, 1]
3259095840; 108; 40; 17; [1, 1]
407386980; 108; 80; 27; [1, 1]
897914160000; 112; 6; 3; [1, 1]
378807536250; 112; 8; 2; [1, 1]
266048640000; 112; 9; 0; [1, 0]
193949458560; 112; 10; 3; [1, 1]
112239270000; 112; 12; 6; [1, 1]
57466506240; 112; 15; 4; [1, 1]
33256080000; 112; 18; 7; [1, 1]
24243682320; 112; 20; 6; [1, 1]
14029908750; 112; 24; 12; [1, 1]
7183313280; 112; 30; 15; [1, 1]
4157010000; 112; 36; 14; [1, 1]
3030460290; 112; 40; 12; [1, 1]
2128389120; 112; 45; 8; [1, 1]
897914160; 112; 60; 30; [1, 1]
519626250; 112; 72; 28; [1, 1]
266048640; 112; 90; 32; [1, 1]
112239270; 112; 120; 52; [1, 1]
33256080; 112; 180; 64; [1, 1]
4157010; 112; 360; 112; [1, 1]
782183001600; 120; 6; 5; [1, 1]
329983453800; 120; 8; 5; [1, 1]
231757926400; 120; 9; 0; [1, 0]
97772875200; 120; 12; 10; [1, 1]
41247931725; 120; 16; 5; [1, 1]
28969740800; 120; 18; 11; [1, 1]
12221609400; 120; 24; 20; [1, 1]
3621217600; 120; 36; 22; [1, 1]
1527701175; 120; 48; 31; [1, 1]
452652200; 120; 72; 44; [1, 1]
56581525; 120; 144; 68; [1, 1]
709463040000; 126; 6; 3; [1, 1]
299304720000; 126; 8; 4; [1, 1]
153244016640; 126; 10; 4; [1, 1]
88682880000; 126; 12; 7; [1, 1]
45405634560; 126; 15; 4; [1, 1]
37413090000; 126; 16; 4; [1, 1]
19155502080; 126; 20; 9; [1, 1]
11085360000; 126; 24; 16; [1, 1]
5675704320; 126; 30; 16; [1, 1]
4676636250; 126; 32; 9; [1, 1]
2394437760; 126; 40; 19; [1, 1]
1385670000; 126; 48; 25; [1, 1]
709463040; 126; 60; 35; [1, 1]
299304720; 126; 80; 29; [1, 1]
173208750; 126; 96; 40; [1, 1]
88682880; 126; 120; 65; [1, 1]
37413090; 126; 160; 45; [1, 1]
11085360; 126; 240; 101; [1, 1]
1385670; 126; 480; 149; [1, 1]
687465528750; 128; 6; 2; [1, 1]
203693490000; 128; 9; 0; [1, 0]
148492554210; 128; 10; 2; [1, 1]
43997793840; 128; 15; 3; [1, 1]
25461686250; 128; 18; 5; [1, 1]
5499724230; 128; 30; 11; [1, 1]
1629547920; 128; 45; 6; [1, 1]
203693490; 128; 90; 24; [1, 1]
260727667200; 135; 8; 3; [1, 1]
32590958400; 135; 16; 3; [1, 1]
4073869800; 135; 32; 6; [1, 1]
509233725; 135; 64; 10; [1, 1]
574665062400; 140; 6; 4; [1, 1]
242436823200; 140; 8; 3; [1, 1]
170271129600; 140; 9; 0; [1, 0]
71833132800; 140; 12; 8; [1, 1]
30304602900; 140; 16; 4; [1, 1]
21283891200; 140; 18; 9; [1, 1]
8979141600; 140; 24; 17; [1, 1]
2660486400; 140; 36; 18; [1, 1]
1122392700; 140; 48; 27; [1, 1]
332560800; 140; 72; 37; [1, 1]
41570100; 140; 144; 58; [1, 1]
543182640000; 144; 6; 4; [1, 1]
229155176250; 144; 8; 4; [1, 1]
117327450240; 144; 10; 5; [1, 1]
67897830000; 144; 12; 8; [1, 1]
34763688960; 144; 15; 5; [1, 1]
14665931280; 144; 20; 10; [1, 1]
8487228750; 144; 24; 17; [1, 1]
4345461120; 144; 30; 20; [1, 1]
1833241410; 144; 40; 20; [1, 1]
543182640; 144; 60; 41; [1, 1]
67897830; 144; 120; 72; [1, 1]
500597121024; 150; 6; 3; [1, 1]
211189410432; 150; 8; 4; [1, 1]
148325072896; 150; 9; 0; [1, 0]
62574640128; 150; 12; 7; [1, 1]
26398676304; 150; 16; 4; [1, 1]
18540634112; 150; 18; 7; [1, 1]
7821830016; 150; 24; 16; [1, 1]
3299834538; 150; 32; 9; [1, 1]
2317579264; 150; 36; 16; [1, 1]
977728752; 150; 48; 25; [1, 1]
289697408; 150; 72; 35; [1, 1]
122216094; 150; 96; 40; [1, 1]
36212176; 150; 144; 54; [1, 1]
4526522; 150; 288; 85; [1, 1]
439977938400; 160; 6; 4; [1, 1]
130363833600; 160; 9; 0; [1, 0]
54997242300; 160; 12; 8; [1, 1]
16295479200; 160; 18; 9; [1, 1]
2036934900; 160; 36; 18; [1, 1]
181060880000; 162; 8; 3; [1, 1]
92703170560; 162; 10; 3; [1, 1]
22632610000; 162; 16; 3; [1, 1]
11587896320; 162; 20; 7; [1, 1]
2829076250; 162; 32; 7; [1, 1]
1448487040; 162; 40; 15; [1, 1]
181060880; 162; 80; 23; [1, 1]
22632610; 162; 160; 36; [1, 1]
399072960000; 168; 6; 5; [1, 1]
168358905000; 168; 8; 5; [1, 1]
118243840000; 168; 9; 0; [1, 0]
86199759360; 168; 10; 6; [1, 1]
49884120000; 168; 12; 10; [1, 1]
25540669440; 168; 15; 6; [1, 1]
21044863125; 168; 16; 5; [1, 1]
14780480000; 168; 18; 11; [1, 1]
10774969920; 168; 20; 12; [1, 1]
6235515000; 168; 24; 20; [1, 1]
3192583680; 168; 30; 24; [1, 1]
1847560000; 168; 36; 22; [1, 1]
1346871240; 168; 40; 24; [1, 1]
945950720; 168; 45; 13; [1, 1]
779439375; 168; 48; 31; [1, 1]
399072960; 168; 60; 48; [1, 1]
230945000; 168; 72; 44; [1, 1]
168358905; 168; 80; 37; [1, 1]
118243840; 168; 90; 51; [1, 1]
49884120; 168; 120; 84; [1, 1]
28868125; 168; 144; 68; [1, 1]
14780480; 168; 180; 102; [1, 1]
6235515; 168; 240; 129; [1, 1]
1847560; 168; 360; 178; [1, 1]
230945; 168; 720; 272; [1, 1]
367785639936; 175; 6; 2; [1, 1]
155159566848; 175; 8; 2; [1, 1]
108973522944; 175; 9; 0; [1, 0]
45973204992; 175; 12; 4; [1, 1]
19394945856; 175; 16; 2; [1, 1]
13621690368; 175; 18; 4; [1, 1]
5746650624; 175; 24; 9; [1, 1]
2424368232; 175; 32; 4; [1, 1]
1702711296; 175; 36; 9; [1, 1]
718331328; 175; 48; 14; [1, 1]
303046029; 175; 64; 7; [1, 1]
212838912; 175; 72; 19; [1, 1]
89791416; 175; 96; 22; [1, 1]
26604864; 175; 144; 30; [1, 1]
11223927; 175; 192; 30; [1, 1]
3325608; 175; 288; 46; [1, 1]
415701; 175; 576; 63; [1, 1]
347636889600; 180; 6; 6; [1, 1]
146659312800; 180; 8; 6; [1, 1]
43454611200; 180; 12; 12; [1, 1]
18332414100; 180; 16; 7; [1, 1]
5431826400; 180; 24; 25; [1, 1]
678978300; 180; 48; 40; [1, 1]
133024320000; 189; 8; 3; [1, 1]
68108451840; 189; 10; 3; [1, 1]
16628040000; 189; 16; 3; [1, 1]
8513556480; 189; 20; 6; [1, 1]
2078505000; 189; 32; 6; [1, 1]
1064194560; 189; 40; 13; [1, 1]
259813125; 189; 64; 10; [1, 1]
133024320; 189; 80; 20; [1, 1]
16628040; 189; 160; 31; [1, 1]
2078505; 189; 320; 42; [1, 1]
305540235000; 192; 6; 4; [1, 1]
90530440000; 192; 9; 0; [1, 0]
65996690760; 192; 10; 5; [1, 1]
38192529375; 192; 12; 8; [1, 1]
19554575040; 192; 15; 5; [1, 1]
11316305000; 192; 18; 9; [1, 1]
8249586345; 192; 20; 10; [1, 1]
2444321880; 192; 30; 20; [1, 1]
1414538125; 192; 36; 18; [1, 1]
724243520; 192; 45; 11; [1, 1]
305540235; 192; 60; 40; [1, 1]
90530440; 192; 90; 43; [1, 1]
11316305; 192; 180; 86; [1, 1]
281585880576; 200; 6; 4; [1, 1]
118794043368; 200; 8; 3; [1, 1]
83432853504; 200; 9; 0; [1, 0]
35198235072; 200; 12; 8; [1, 1]
14849255421; 200; 16; 3; [1, 1]
10429106688; 200; 18; 9; [1, 1]
4399779384; 200; 24; 16; [1, 1]
1303638336; 200; 36; 18; [1, 1]
549972423; 200; 48; 25; [1, 1]
162954792; 200; 72; 36; [1, 1]
20369349; 200; 144; 55; [1, 1]
255406694400; 210; 6; 5; [1, 1]
107749699200; 210; 8; 6; [1, 1]
75676057600; 210; 9; 0; [1, 0]
31925836800; 210; 12; 11; [1, 1]
13468712400; 210; 16; 6; [1, 1]
9459507200; 210; 18; 11; [1, 1]
3990729600; 210; 24; 24; [1, 1]
1683589050; 210; 32; 13; [1, 1]
1182438400; 210; 36; 24; [1, 1]
498841200; 210; 48; 37; [1, 1]
147804800; 210; 72; 51; [1, 1]
62355150; 210; 96; 58; [1, 1]
18475600; 210; 144; 78; [1, 1]
2309450; 210; 288; 121; [1, 1]
101846745000; 216; 8; 5; [1, 1]
52145533440; 216; 10; 6; [1, 1]
12730843125; 216; 16; 5; [1, 1]
6518191680; 216; 20; 12; [1, 1]
814773960; 216; 40; 24; [1, 1]
101846745; 216; 80; 37; [1, 1]
224478540000; 224; 6; 4; [1, 1]
66512160000; 224; 9; 0; [1, 0]
48487364640; 224; 10; 4; [1, 1]
28059817500; 224; 12; 8; [1, 1]
14366626560; 224; 15; 5; [1, 1]
8314020000; 224; 18; 9; [1, 1]
6060920580; 224; 20; 8; [1, 1]
1795828320; 224; 30; 19; [1, 1]
1039252500; 224; 36; 18; [1, 1]
532097280; 224; 45; 10; [1, 1]
224478540; 224; 60; 38; [1, 1]
66512160; 224; 90; 40; [1, 1]
8314020; 224; 180; 80; [1, 1]
222487609344; 225; 6; 2; [1, 1]
93861960192; 225; 8; 3; [1, 1]
27810951168; 225; 12; 5; [1, 1]
11732745024; 225; 16; 3; [1, 1]
3476368896; 225; 24; 11; [1, 1]
1466593128; 225; 32; 6; [1, 1]
434546112; 225; 48; 18; [1, 1]
183324141; 225; 64; 10; [1, 1]
54318264; 225; 96; 28; [1, 1]
6789783; 225; 192; 39; [1, 1]
195545750400; 240; 6; 7; [1, 1]
82495863450; 240; 8; 7; [1, 1]
57939481600; 240; 9; 0; [1, 0]
24443218800; 240; 12; 14; [1, 1]
7242435200; 240; 18; 15; [1, 1]
3055402350; 240; 24; 28; [1, 1]
905304400; 240; 36; 30; [1, 1]
113163050; 240; 72; 60; [1, 1]
177365760000; 252; 6; 6; [1, 1]
74826180000; 252; 8; 6; [1, 1]
38311004160; 252; 10; 7; [1, 1]
22170720000; 252; 12; 12; [1, 1]
11351408640; 252; 15; 7; [1, 1]
9353272500; 252; 16; 7; [1, 1]
4788875520; 252; 20; 14; [1, 1]
2771340000; 252; 24; 25; [1, 1]
1418926080; 252; 30; 28; [1, 1]
598609440; 252; 40; 29; [1, 1]
346417500; 252; 48; 40; [1, 1]
177365760; 252; 60; 56; [1, 1]
74826180; 252; 80; 45; [1, 1]
22170720; 252; 120; 101; [1, 1]
2771340; 252; 240; 156; [1, 1]
50923372500; 256; 9; 0; [1, 0]
10999448460; 256; 15; 3; [1, 1]
407386980; 256; 45; 6; [1, 1]
65181916800; 270; 8; 6; [1, 1]
8147739600; 270; 16; 6; [1, 1]
1018467450; 270; 32; 13; [1, 1]
143666265600; 280; 6; 6; [1, 1]
60609205800; 280; 8; 5; [1, 1]
42567782400; 280; 9; 0; [1, 0]
17958283200; 280; 12; 12; [1, 1]
7576150725; 280; 16; 5; [1, 1]
5320972800; 280; 18; 13; [1, 1]
2244785400; 280; 24; 24; [1, 1]
665121600; 280; 36; 26; [1, 1]
280598175; 280; 48; 37; [1, 1]
83140200; 280; 72; 52; [1, 1]
10392525; 280; 144; 79; [1, 1]
135795660000; 288; 6; 6; [1, 1]
29331862560; 288; 10; 7; [1, 1]
16974457500; 288; 12; 12; [1, 1]
8690922240; 288; 15; 7; [1, 1]
3666482820; 288; 20; 14; [1, 1]
1086365280; 288; 30; 28; [1, 1]
135795660; 288; 60; 56; [1, 1]
125149280256; 300; 6; 6; [1, 1]
52797352608; 300; 8; 6; [1, 1]
37081268224; 300; 9; 0; [1, 0]
15643660032; 300; 12; 12; [1, 1]
6599669076; 300; 16; 7; [1, 1]
4635158528; 300; 18; 13; [1, 1]
1955457504; 300; 24; 25; [1, 1]
579394816; 300; 36; 26; [1, 1]
244432188; 300; 48; 40; [1, 1]
72424352; 300; 72; 54; [1, 1]
9053044; 300; 144; 85; [1, 1]
113514086400; 315; 6; 4; [1, 1]
47888755200; 315; 8; 5; [1, 1]
14189260800; 315; 12; 9; [1, 1]
5986094400; 315; 16; 5; [1, 1]
1773657600; 315; 24; 19; [1, 1]
748261800; 315; 32; 10; [1, 1]
221707200; 315; 48; 30; [1, 1]
93532725; 315; 64; 16; [1, 1]
27713400; 315; 96; 46; [1, 1]
3464175; 315; 192; 63; [1, 1]
109994484600; 320; 6; 5; [1, 1]
32590958400; 320; 9; 0; [1, 0]
13749310575; 320; 12; 10; [1, 1]
4073869800; 320; 18; 11; [1, 1]
509233725; 320; 36; 22; [1, 1]
45265220000; 324; 8; 4; [1, 1]
23175792640; 324; 10; 5; [1, 1]
5658152500; 324; 16; 5; [1, 1]
2896974080; 324; 20; 10; [1, 1]
362121760; 324; 40; 21; [1, 1]
45265220; 324; 80; 33; [1, 1]
99768240000; 336; 6; 7; [1, 1]
42089726250; 336; 8; 7; [1, 1]
29560960000; 336; 9; 0; [1, 0]
21549939840; 336; 10; 8; [1, 1]
12471030000; 336; 12; 14; [1, 1]
6385167360; 336; 15; 8; [1, 1]
3695120000; 336; 18; 15; [1, 1]
2693742480; 336; 20; 16; [1, 1]
1558878750; 336; 24; 28; [1, 1]
798145920; 336; 30; 32; [1, 1]
461890000; 336; 36; 30; [1, 1]
336717810; 336; 40; 32; [1, 1]
236487680; 336; 45; 17; [1, 1]
99768240; 336; 60; 64; [1, 1]
57736250; 336; 72; 60; [1, 1]
29560960; 336; 90; 67; [1, 1]
12471030; 336; 120; 112; [1, 1]
3695120; 336; 180; 134; [1, 1]
461890; 336; 360; 234; [1, 1]
91946409984; 350; 6; 4; [1, 1]
38789891712; 350; 8; 4; [1, 1]
27243380736; 350; 9; 0; [1, 0]
11493301248; 350; 12; 9; [1, 1]
4848736464; 350; 16; 4; [1, 1]
3405422592; 350; 18; 9; [1, 1]
1436662656; 350; 24; 19; [1, 1]
606092058; 350; 32; 9; [1, 1]
425677824; 350; 36; 19; [1, 1]
179582832; 350; 48; 29; [1, 1]
53209728; 350; 72; 40; [1, 1]
22447854; 350; 96; 45; [1, 1]
6651216; 350; 144; 61; [1, 1]
831402; 350; 288; 94; [1, 1]
86909222400; 360; 6; 9; [1, 1]
36664828200; 360; 8; 9; [1, 1]
10863652800; 360; 12; 18; [1, 1]
4583103525; 360; 16; 9; [1, 1]
1357956600; 360; 24; 36; [1, 1]
169744575; 360; 48; 55; [1, 1]
33256080000; 378; 8; 6; [1, 1]
17027112960; 378; 10; 6; [1, 1]
4157010000; 378; 16; 6; [1, 1]
2128389120; 378; 20; 13; [1, 1]
519626250; 378; 32; 13; [1, 1]
266048640; 378; 40; 27; [1, 1]
33256080; 378; 80; 41; [1, 1]
4157010; 378; 160; 63; [1, 1]
76385058750; 384; 6; 5; [1, 1]
22632610000; 384; 9; 0; [1, 0]
16499172690; 384; 10; 6; [1, 1]
4888643760; 384; 15; 6; [1, 1]
2829076250; 384; 18; 11; [1, 1]
611080470; 384; 30; 24; [1, 1]
181060880; 384; 45; 13; [1, 1]
22632610; 384; 90; 51; [1, 1]
70396470144; 400; 6; 5; [1, 1]
29698510842; 400; 8; 4; [1, 1]
20858213376; 400; 9; 0; [1, 0]
8799558768; 400; 12; 10; [1, 1]
2607276672; 400; 18; 11; [1, 1]
1099944846; 400; 24; 20; [1, 1]
325909584; 400; 36; 22; [1, 1]
40738698; 400; 72; 44; [1, 1]
28969740800; 405; 8; 4; [1, 1]
3621217600; 405; 16; 4; [1, 1]
452652200; 405; 32; 8; [1, 1]
56581525; 405; 64; 13; [1, 1]
63851673600; 420; 6; 9; [1, 1]
26937424800; 420; 8; 9; [1, 1]
18919014400; 420; 9; 0; [1, 0]
7981459200; 420; 12; 18; [1, 1]
3367178100; 420; 16; 10; [1, 1]
2364876800; 420; 18; 19; [1, 1]
997682400; 420; 24; 37; [1, 1]
295609600; 420; 36; 38; [1, 1]
124710300; 420; 48; 58; [1, 1]
36951200; 420; 72; 78; [1, 1]
4618900; 420; 144; 121; [1, 1]
25461686250; 432; 8; 7; [1, 1]
13036383360; 432; 10; 8; [1, 1]
1629547920; 432; 20; 16; [1, 1]
203693490; 432; 40; 32; [1, 1]
56119635000; 448; 6; 5; [1, 1]
16628040000; 448; 9; 0; [1, 0]
12121841160; 448; 10; 5; [1, 1]
7014954375; 448; 12; 10; [1, 1]
3591656640; 448; 15; 6; [1, 1]
2078505000; 448; 18; 11; [1, 1]
1515230145; 448; 20; 10; [1, 1]
448957080; 448; 30; 23; [1, 1]
259813125; 448; 36; 22; [1, 1]
133024320; 448; 45; 12; [1, 1]
56119635; 448; 60; 46; [1, 1]
16628040; 448; 90; 48; [1, 1]
2078505; 448; 180; 96; [1, 1]
55621902336; 450; 6; 6; [1, 1]
23465490048; 450; 8; 7; [1, 1]
6952737792; 450; 12; 13; [1, 1]
2933186256; 450; 16; 7; [1, 1]
869092224; 450; 24; 28; [1, 1]
366648282; 450; 32; 15; [1, 1]
108636528; 450; 48; 43; [1, 1]
13579566; 450; 96; 67; [1, 1]
48886437600; 480; 6; 9; [1, 1]
14484870400; 480; 9; 0; [1, 0]
6110804700; 480; 12; 18; [1, 1]
1810608800; 480; 18; 19; [1, 1]
226326100; 480; 36; 38; [1, 1]
44341440000; 504; 6; 9; [1, 1]
18706545000; 504; 8; 9; [1, 1]
9577751040; 504; 10; 10; [1, 1]
5542680000; 504; 12; 18; [1, 1]
2837852160; 504; 15; 10; [1, 1]
2338318125; 504; 16; 9; [1, 1]
1197218880; 504; 20; 20; [1, 1]
692835000; 504; 24; 36; [1, 1]
354731520; 504; 30; 40; [1, 1]
149652360; 504; 40; 40; [1, 1]
86604375; 504; 48; 55; [1, 1]
44341440; 504; 60; 80; [1, 1]
18706545; 504; 80; 61; [1, 1]
5542680; 504; 120; 140; [1, 1]
692835; 504; 240; 213; [1, 1]
12730843125; 512; 9; 0; [1, 0]
2749862115; 512; 15; 4; [1, 1]
101846745; 512; 45; 8; [1, 1]
40865071104; 525; 6; 4; [1, 1]
17239951872; 525; 8; 5; [1, 1]
12108169216; 525; 9; 0; [1, 0]
5108133888; 525; 12; 9; [1, 1]
2154993984; 525; 16; 5; [1, 1]
1513521152; 525; 18; 9; [1, 1]
638516736; 525; 24; 19; [1, 1]
269374248; 525; 32; 10; [1, 1]
189190144; 525; 36; 19; [1, 1]
79814592; 525; 48; 30; [1, 1]
33671781; 525; 64; 16; [1, 1]
23648768; 525; 72; 40; [1, 1]
9976824; 525; 96; 46; [1, 1]
2956096; 525; 144; 62; [1, 1]
1247103; 525; 192; 63; [1, 1]
369512; 525; 288; 95; [1, 1]
46189; 525; 576; 129; [1, 1]
16295479200; 540; 8; 9; [1, 1]
2036934900; 540; 16; 10; [1, 1]
35916566400; 560; 6; 8; [1, 1]
15152301450; 560; 8; 7; [1, 1]
10641945600; 560; 9; 0; [1, 0]
4489570800; 560; 12; 16; [1, 1]
1330243200; 560; 18; 17; [1, 1]
561196350; 560; 24; 32; [1, 1]
166280400; 560; 36; 34; [1, 1]
20785050; 560; 72; 68; [1, 1]
14780480000; 567; 8; 4; [1, 1]
7567605760; 567; 10; 4; [1, 1]
1847560000; 567; 16; 4; [1, 1]
945950720; 567; 20; 8; [1, 1]
230945000; 567; 32; 8; [1, 1]
118243840; 567; 40; 17; [1, 1]
28868125; 567; 64; 13; [1, 1]
14780480; 567; 80; 26; [1, 1]
1847560; 567; 160; 40; [1, 1]
230945; 567; 320; 54; [1, 1]
33948915000; 576; 6; 7; [1, 1]
7332965640; 576; 10; 8; [1, 1]
4243614375; 576; 12; 14; [1, 1]
2172730560; 576; 15; 8; [1, 1]
916620705; 576; 20; 16; [1, 1]
271591320; 576; 30; 32; [1, 1]
33948915; 576; 60; 64; [1, 1]
31287320064; 600; 6; 9; [1, 1]
13199338152; 600; 8; 9; [1, 1]
9270317056; 600; 9; 0; [1, 0]
3910915008; 600; 12; 18; [1, 1]
1649917269; 600; 16; 9; [1, 1]
1158789632; 600; 18; 19; [1, 1]
488864376; 600; 24; 36; [1, 1]
144848704; 600; 36; 38; [1, 1]
